zipCode,countyCode,countyName,STATE_NAME,PovertyEst,povertyPercent,medIncome,popEst2020,incidentRate,AverageAnnualCount,recTrend_incd_x,recTrend_mort_y,Recent5YearTrend
54873,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54817,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54838,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54859,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54888,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54830,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54843,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54870,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54868,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54871,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54801,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54875,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54813,55129,Washburn County,Wisconsin,10286,10.0,73723.0,16911.0,378.7,103.0,stable,stable,0.7
54970,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
53964,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54981,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54966,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54983,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54967,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54940,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54921,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54923,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54930,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54943,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54963,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54960,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54965,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54984,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54982,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54986,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
54909,55137,Waushara County,Wisconsin,5552,11.0,65960.0,24999.0,465.3,187.0,rising,falling,7.8
23113,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23221,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23228,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23222,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23231,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23219,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23173,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23220,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23223,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23224,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23225,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23226,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23227,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23229,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23230,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23234,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23235,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23238,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23284,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23298,51760,Richmond city,Virginia,3263,24.6,47892.0,229395.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23113,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23120,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23160,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23103,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23040,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23002,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23027,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23112,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23102,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23039,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23139,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23238,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23063,51145,Powhatan County,Virginia,8407,14.4,49659.0,31489.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23128,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23163,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23056,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23070,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23130,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23109,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23050,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23071,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23021,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23045,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23119,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23068,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23076,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23025,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23035,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23138,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23061,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23066,51115,Mathews County,Virginia,1469,10.7,71697.0,8490.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23314,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23322,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23437,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23438,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23315,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23436,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23433,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23487,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23435,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
27976,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23430,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23432,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23434,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23323,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23321,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
27937,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
27926,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23703,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23851,51800,Suffolk city,Virginia,3031,12.4,61917.0,98537.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23462,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23510,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23503,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23518,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23502,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23459,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23325,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23464,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23455,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23324,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23505,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23507,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23508,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23509,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23511,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23513,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23517,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23523,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23551,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23504,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23704,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23708,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23709,51710,Norfolk city,Virginia,30290,17.2,63350.0,232995.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23601,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23665,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23661,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23662,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23666,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23607,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23669,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23651,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23663,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23693,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23664,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23605,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23668,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23667,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23681,51650,Hampton city,Virginia,1428,22.0,44706.0,138037.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23601,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23661,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23185,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23666,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23690,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23604,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23692,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23606,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23607,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23608,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23691,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23693,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23602,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23603,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23605,51700,Newport News city,Virginia,2743,20.6,41500.0,184306.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23601,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23665,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23185,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23662,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23666,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23690,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23692,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23062,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23061,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23072,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23188,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23608,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23691,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23693,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23696,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23602,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23603,51199,York County,Virginia,4392,15.7,47257.0,71341.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23665,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23662,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23666,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23692,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23669,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23693,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23664,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23681,51735,Poquoson city,Virginia,7499,22.8,42385.0,12582.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23847,51595,Emporia city,Virginia,10935,26.8,40799.0,5481.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23847,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23888,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23830,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23842,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23882,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23867,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23829,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23839,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23837,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23884,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23890,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23891,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23897,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23872,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23878,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23870,51183,Sussex County,Virginia,806,12.4,65339.0,10680.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23888,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23842,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23430,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23030,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23846,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23839,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23881,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23890,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23866,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23899,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23883,51181,Surry County,Virginia,8703,5.5,134456.0,6527.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23944,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23938,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23920,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23954,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23950,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23821,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23824,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23924,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23930,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23952,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23937,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23942,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23947,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23970,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23974,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23922,51111,Lunenburg County,Virginia,4288,10.7,72569.0,12031.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23944,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23966,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23002,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23083,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23824,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23930,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23942,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
23894,51135,Nottoway County,Virginia,1634,13.3,67077.0,15559.0,461.1118493344661,1085.571339563863,data not available,falling,data not available
